Timestamp,Value,Name,Pressure Event,Event Score,Status
"4/7/2017 12:45:00 AM","-28.63457696","Stn30","","",""
"4/7/2017 1:00:00 AM","-28.65797007","Stn30","","",""
"4/7/2017 1:15:00 AM","-28.85664767","Stn30","","",""
"4/7/2017 1:30:00 AM","-29.16558056","Stn30","","",""
"4/7/2017 1:45:00 AM","-29.41349178","Stn30","","",""
"4/7/2017 2:00:00 AM","-29.67916964","Stn30","","",""
"4/7/2017 2:15:00 AM","-29.34068791","Stn30","","",""
"4/7/2017 2:30:00 AM","-29.42695019","Stn30","","",""
"4/7/2017 2:45:00 AM","-29.71672656","Stn30","","",""
"4/7/2017 3:00:00 AM","-29.71170843","Stn30","","",""
"4/7/2017 3:15:00 AM","-29.67214351","Stn30","","",""
"4/7/2017 3:30:00 AM","-29.8897619","Stn30","","",""
"4/7/2017 3:45:00 AM","-30.01678296","Stn30","","",""
"4/7/2017 4:00:00 AM","-29.79767372","Stn30","","",""
"4/7/2017 4:15:00 AM","-29.81907044","Stn30","","",""
"4/7/2017 4:25:00 AM","0.730953693","Flow","","",""
"4/7/2017 4:30:00 AM","-29.56744753","Stn30","","",""
"4/7/2017 4:45:00 AM","-29.43893619","Stn30","","",""
"4/7/2017 5:00:00 AM","-0.010634588","Stn12","","",""
"4/7/2017 5:00:00 AM","-29.44278359","Stn30","","",""
"4/7/2017 5:15:00 AM","-0.49702411","Stn12","","",""
"4/7/2017 5:15:00 AM","-29.34522578","Stn30","","",""
"4/7/2017 5:20:00 AM","0.642115713","Flow","","",""
"4/7/2017 5:30:00 AM","-28.48052077","Stn30","","",""
"4/7/2017 5:45:00 AM","-28.14107094","Stn30","","",""
"4/7/2017 6:00:00 AM","-0.430947736","Stn12","","",""
"4/7/2017 6:00:00 AM","-27.97973777","Stn30","","",""
"4/7/2017 6:15:00 AM","-0.365569185","Stn12","","",""
"4/7/2017 6:15:00 AM","-27.6301355","Stn30","","",""
"4/7/2017 6:30:00 AM","-1.35371668","Stn12","","",""
"4/7/2017 6:30:00 AM","-27.80865253","Stn30","","",""
"4/7/2017 6:45:00 AM","-1.328275299","Stn12","","",""
"4/7/2017 6:45:00 AM","-27.46671408","Stn30","","",""
"4/7/2017 7:00:00 AM","-0.480715298","Stn12","","",""
"4/7/2017 7:00:00 AM","-26.64610894","Stn30","","",""
"4/7/2017 7:15:00 AM","-26.48832479","Stn30","","",""
"4/7/2017 7:30:00 AM","-26.40130521","Stn30","","",""
"4/7/2017 7:45:00 AM","-0.147259675","Stn12","","",""
"4/7/2017 7:45:00 AM","-27.11258559","Stn30","","",""
"4/7/2017 8:00:00 AM","-26.26497519","Stn30","","",""
"4/7/2017 8:15:00 AM","-24.96961711","Stn30","","",""
"4/7/2017 8:30:00 AM","-25.25475126","Stn30","","",""
"4/7/2017 8:45:00 AM","-1.707355688","Stn12","","",""
"4/7/2017 8:45:00 AM","-26.13884073","Stn30","","",""
"4/7/2017 9:00:00 AM","-1.737851952","Stn12","","",""
"4/7/2017 9:00:00 AM","-25.4609337","Stn30","","",""
"4/7/2017 9:15:00 AM","-0.269701302","Stn12","","",""
"4/7/2017 9:15:00 AM","-25.45163398","Stn30","","",""
"4/7/2017 9:30:00 AM","-25.20176296","Stn30","","",""
"4/7/2017 9:45:00 AM","-0.38468842","Stn12","","",""
"4/7/2017 9:45:00 AM","-24.95307058","Stn30","","",""
"4/7/2017 10:00:00 AM","-24.55457271","Stn30","","",""
"4/7/2017 10:15:00 AM","-25.12253837","Stn30","","",""
"4/7/2017 10:30:00 AM","-24.58283856","Stn30","","",""
"4/7/2017 10:45:00 AM","-24.58460995","Stn30","","",""
"4/7/2017 11:00:00 AM","-24.66343981","Stn30","","",""
"4/7/2017 11:15:00 AM","-25.02422507","Stn30","","",""
"4/7/2017 11:30:00 AM","-24.52687601","Stn30","","",""
"4/7/2017 11:45:00 AM","-24.45325155","Stn30","","",""
"4/7/2017 12:00:00 PM","-25.30066817","Stn30","","",""
"4/7/2017 12:15:00 PM","-26.40612945","Stn30","","",""
"4/7/2017 12:30:00 PM","-27.03211868","Stn30","","",""
"4/7/2017 12:45:00 PM","-25.85886274","Stn30","","",""
"4/7/2017 1:00:00 PM","-24.54301514","Stn30","","",""
"4/7/2017 1:15:00 PM","-25.1743812","Stn30","","",""
"4/7/2017 1:30:00 PM","-25.24094476","Stn30","","",""
"4/7/2017 1:45:00 PM","-25.36006786","Stn30","","",""
"4/7/2017 2:00:00 PM","-25.0404561","Stn30","","",""
"4/7/2017 2:15:00 PM","-26.03995141","Stn30","","",""
"4/7/2017 2:30:00 PM","-25.96037917","Stn30","","",""
"4/7/2017 2:45:00 PM","-25.54154508","Stn30","","",""
"4/7/2017 3:00:00 PM","-24.75202638","Stn30","","",""
"4/7/2017 3:15:00 PM","-25.13773598","Stn30","","",""
"4/7/2017 3:30:00 PM","-25.0441919","Stn30","","",""
"4/7/2017 3:45:00 PM","-25.30729568","Stn30","","",""
"4/7/2017 4:00:00 PM","-1.083331902","Stn12","","",""
"4/7/2017 4:00:00 PM","-26.39247579","Stn30","","",""
"4/7/2017 4:15:00 PM","-2.515266359","Stn12","","",""
"4/7/2017 4:15:00 PM","-0.862477103","Stn29","","",""
"4/7/2017 4:15:00 PM","-27.20418752","Stn30","","",""
"4/7/2017 4:30:00 PM","-1.34127308","Stn12","","",""
"4/7/2017 4:30:00 PM","-26.080991","Stn30","","",""
"4/7/2017 4:45:00 PM","-0.436976903","Stn12","","",""
"4/7/2017 4:45:00 PM","-25.55594805","Stn30","","",""
"4/7/2017 5:00:00 PM","-0.709367044","Stn12","","",""
"4/7/2017 5:00:00 PM","-25.54750479","Stn30","","",""
"4/7/2017 5:15:00 PM","-1.37615695","Stn12","","",""
"4/7/2017 5:15:00 PM","-0.309147925","Stn20","","",""
"4/7/2017 5:15:00 PM","-0.124765283","Stn29","","",""
"4/7/2017 5:15:00 PM","-26.41617224","Stn30","","",""
"4/7/2017 5:30:00 PM","-0.51530476","Stn12","","",""
"4/7/2017 5:30:00 PM","-26.40673308","Stn30","","",""
"4/7/2017 5:45:00 PM","-24.86576328","Stn30","","",""
"4/7/2017 6:00:00 PM","-25.07847195","Stn30","","",""
"4/7/2017 6:15:00 PM","-25.60480208","Stn30","","",""
"4/7/2017 6:30:00 PM","-25.97037196","Stn30","","",""
"4/7/2017 6:45:00 PM","-26.22752045","Stn30","","",""
"4/7/2017 7:00:00 PM","-25.64781171","Stn30","","",""
"4/7/2017 7:15:00 PM","-24.97491986","Stn30","","",""
"4/7/2017 7:30:00 PM","-24.63482398","Stn30","","",""
"4/7/2017 7:45:00 PM","-25.03551914","Stn30","","",""
"4/7/2017 8:00:00 PM","-25.05746884","Stn30","","",""
"4/7/2017 8:15:00 PM","-24.77114813","Stn30","","",""
"4/7/2017 8:30:00 PM","-0.24376502","Stn12","","",""
"4/7/2017 8:30:00 PM","-25.45844205","Stn30","","",""
"4/7/2017 8:45:00 PM","-25.46492104","Stn30","","",""
"4/7/2017 9:00:00 PM","-25.64834057","Stn30","","",""
"4/7/2017 9:15:00 PM","-25.54430852","Stn30","","",""
"4/7/2017 9:30:00 PM","-25.76911569","Stn30","","",""
"4/7/2017 9:45:00 PM","-26.37038491","Stn30","","",""
"4/7/2017 10:00:00 PM","-25.80468861","Stn30","","",""
"4/7/2017 10:15:00 PM","-25.96672772","Stn30","","",""
"4/7/2017 10:30:00 PM","-26.04257473","Stn30","","",""
"4/7/2017 10:45:00 PM","-26.05629921","Stn30","","",""
"4/7/2017 11:00:00 PM","-26.51511981","Stn30","","",""
"4/7/2017 11:15:00 PM","-26.67290572","Stn30","","",""
"4/7/2017 11:30:00 PM","-27.47622551","Stn30","","",""
"4/7/2017 11:45:00 PM","-27.79778062","Stn30","","",""
"4/8/2017 12:00:00 AM","-28.44597517","Stn30","","",""
"4/8/2017 12:15:00 AM","-28.4720607","Stn30","","",""
"4/8/2017 12:30:00 AM","-28.54434206","Stn30","","",""
"4/8/2017 12:45:00 AM","-28.6503905","Stn30","","",""
"4/8/2017 1:00:00 AM","-28.75647298","Stn30","","",""
"4/8/2017 1:15:00 AM","-28.64357306","Stn30","","",""
"4/8/2017 1:30:00 AM","-29.34873597","Stn30","","",""
"4/8/2017 1:40:00 AM","0.279038386","Flow","","",""
"4/8/2017 1:45:00 AM","-29.13143169","Stn30","","",""
"4/8/2017 2:00:00 AM","-29.05531268","Stn30","","",""
"4/8/2017 2:15:00 AM","-29.30818091","Stn30","","",""
"4/8/2017 2:30:00 AM","-29.27240658","Stn30","","",""
"4/8/2017 2:45:00 AM","-29.45825389","Stn30","","",""
"4/8/2017 3:00:00 AM","-29.39482242","Stn30","","",""
"4/8/2017 3:15:00 AM","-29.06157726","Stn30","","",""
"4/8/2017 3:30:00 AM","-29.16915081","Stn30","","",""
"4/8/2017 3:45:00 AM","-29.07754889","Stn30","","",""
"4/8/2017 4:00:00 AM","-29.34307031","Stn30","","",""
"4/8/2017 4:15:00 AM","-29.21190537","Stn30","","",""
"4/8/2017 4:30:00 AM","-28.9921169","Stn30","","",""
"4/8/2017 4:45:00 AM","-28.75435184","Stn30","","",""
"4/8/2017 5:00:00 AM","-0.008654868","Stn12","","",""
"4/8/2017 5:00:00 AM","-29.27955506","Stn30","","",""
"4/8/2017 5:15:00 AM","-0.216363112","Stn12","","",""
"4/8/2017 5:15:00 AM","-29.337403","Stn30","","",""
"4/8/2017 5:30:00 AM","-0.297171876","Stn12","","",""
"4/8/2017 5:30:00 AM","-28.65546539","Stn30","","",""
"4/8/2017 5:45:00 AM","-27.89056968","Stn30","","",""
"4/8/2017 6:00:00 AM","-27.74986473","Stn30","","",""
"4/8/2017 6:15:00 AM","-0.101711546","Stn12","","",""
"4/8/2017 6:15:00 AM","-27.79604969","Stn30","","",""
"4/8/2017 6:30:00 AM","-27.86420788","Stn30","","",""
"4/8/2017 6:45:00 AM","-27.00927509","Stn30","","",""
"4/8/2017 7:00:00 AM","-26.43766296","Stn30","","",""
"4/8/2017 7:15:00 AM","-26.75286481","Stn30","","",""
"4/8/2017 7:30:00 AM","-27.25464615","Stn30","","",""
"4/8/2017 7:45:00 AM","-27.24624892","Stn30","","",""
"4/8/2017 8:00:00 AM","-26.64915292","Stn30","","",""
"4/8/2017 8:15:00 AM","-26.33335695","Stn30","","",""
"4/8/2017 8:30:00 AM","-26.39044855","Stn30","","",""
"4/8/2017 8:45:00 AM","-26.77895418","Stn30","","",""
"4/8/2017 9:00:00 AM","-26.20917383","Stn30","","",""
"4/8/2017 9:15:00 AM","-26.62697739","Stn30","","",""
"4/8/2017 9:30:00 AM","-26.19144105","Stn30","","",""
"4/8/2017 9:45:00 AM","-25.99769051","Stn30","","",""
"4/8/2017 10:00:00 AM","-26.26821754","Stn30","","",""
"4/8/2017 10:15:00 AM","-26.61709772","Stn30","","",""
"4/8/2017 10:30:00 AM","-27.22286655","Stn30","","",""
"4/8/2017 10:45:00 AM","-26.47101629","Stn30","","",""
"4/8/2017 11:00:00 AM","-25.82160829","Stn30","","",""
"4/8/2017 11:15:00 AM","-25.59950701","Stn30","","",""
"4/8/2017 11:30:00 AM","-25.9928567","Stn30","","",""
"4/8/2017 11:45:00 AM","-26.36410584","Stn30","","",""
"4/8/2017 12:00:00 PM","-26.55521716","Stn30","","",""
"4/8/2017 12:15:00 PM","-26.46037031","Stn30","","",""
"4/8/2017 12:30:00 PM","-27.1296772","Stn30","","",""
"4/8/2017 12:45:00 PM","-28.00915455","Stn30","","",""
"4/8/2017 1:00:00 PM","-27.23816025","Stn30","","",""
"4/8/2017 1:15:00 PM","-26.95788785","Stn30","","",""
"4/8/2017 1:30:00 PM","-26.88678394","Stn30","","",""
"4/8/2017 1:45:00 PM","-27.37073561","Stn30","","",""
"4/8/2017 2:00:00 PM","-26.88221378","Stn30","","",""
"4/8/2017 2:15:00 PM","-26.97563204","Stn30","","",""
"4/8/2017 2:30:00 PM","-26.3099298","Stn30","","",""
"4/8/2017 2:45:00 PM","-25.9005344","Stn30","","",""
"4/8/2017 3:00:00 PM","-25.96314674","Stn30","","",""
"4/8/2017 3:15:00 PM","-26.56519454","Stn30","","",""
"4/8/2017 3:30:00 PM","-25.87954032","Stn30","","",""
"4/8/2017 3:45:00 PM","-26.5218985","Stn30","","",""
"4/8/2017 4:00:00 PM","-26.65736676","Stn30","","",""
"4/8/2017 4:15:00 PM","-26.00721262","Stn30","","",""
"4/8/2017 4:30:00 PM","-26.52080173","Stn30","","",""
"4/8/2017 4:45:00 PM","-26.03004477","Stn30","","",""
"4/8/2017 5:00:00 PM","-25.79194253","Stn30","","",""
"4/8/2017 5:15:00 PM","-26.82170975","Stn30","","",""
"4/8/2017 5:30:00 PM","-26.84860195","Stn30","","",""
"4/8/2017 5:45:00 PM","-26.38112502","Stn30","","",""
"4/8/2017 6:00:00 PM","-26.2795645","Stn30","","",""
"4/8/2017 6:15:00 PM","-26.4310302","Stn30","","",""
"4/8/2017 6:30:00 PM","-26.7812308","Stn30","","",""
"4/8/2017 6:45:00 PM","-26.49877134","Stn30","","",""
"4/8/2017 7:00:00 PM","-26.34473861","Stn30","","",""
"4/8/2017 7:15:00 PM","-0.349507972","Stn12","","",""
"4/8/2017 7:15:00 PM","-27.08969695","Stn30","","",""
"4/8/2017 7:30:00 PM","-0.380622897","Stn12","","",""
"4/8/2017 7:30:00 PM","-26.69766255","Stn30","","",""
"4/8/2017 7:45:00 PM","-0.094527268","Stn12","","",""
"4/8/2017 7:45:00 PM","-26.73077596","Stn30","","",""
"4/8/2017 8:00:00 PM","-26.70230102","Stn30","","",""
"4/8/2017 8:15:00 PM","-0.754028002","Stn12","","",""
"4/8/2017 8:15:00 PM","-0.394789582","Stn14","","",""
"4/8/2017 8:15:00 PM","-27.14913183","Stn30","","",""
"4/8/2017 8:30:00 PM","-0.469369731","Stn12","","",""
"4/8/2017 8:30:00 PM","-26.92487187","Stn30","","",""
"4/8/2017 8:45:00 PM","-26.87359707","Stn30","","",""
"4/8/2017 9:00:00 PM","-1.261918475","Stn12","","",""
"4/8/2017 9:00:00 PM","-0.446295687","Stn14","","",""
"4/8/2017 9:00:00 PM","-0.03282945","Stn29","","",""
"4/8/2017 9:00:00 PM","-27.86093684","Stn30","","",""
"4/8/2017 9:15:00 PM","-0.007313964","Stn12","","",""
"4/8/2017 9:15:00 PM","-27.78436895","Stn30","","",""
"4/8/2017 9:30:00 PM","-27.77255632","Stn30","","",""
"4/8/2017 9:45:00 PM","-0.974881558","Stn12","","",""
"4/8/2017 9:45:00 PM","-0.213132066","Stn29","","",""
"4/8/2017 9:45:00 PM","-28.53117376","Stn30","","",""
"4/8/2017 10:00:00 PM","-28.0732086","Stn30","","",""
"4/8/2017 10:15:00 PM","-27.92665216","Stn30","","",""
"4/8/2017 10:30:00 PM","-0.03249661","Stn12","","",""
"4/8/2017 10:30:00 PM","-28.68874308","Stn30","","",""
"4/8/2017 10:45:00 PM","-28.4582002","Stn30","","",""
"4/8/2017 11:00:00 PM","-28.13549263","Stn30","","",""
"4/8/2017 11:15:00 PM","-28.14857626","Stn30","","",""
"4/8/2017 11:30:00 PM","-28.52209775","Stn30","","",""
"4/8/2017 11:45:00 PM","-28.87783419","Stn30","","",""
"4/9/2017 12:00:00 AM","-28.88078569","Stn30","","",""
"4/9/2017 12:15:00 AM","-28.90852644","Stn30","","",""
"4/9/2017 12:30:00 AM","-29.11996295","Stn30","","",""
"4/9/2017 12:45:00 AM","-28.91586491","Stn30","","",""
"4/9/2017 1:00:00 AM","-28.67696897","Stn30","","",""
"4/9/2017 1:15:00 AM","-28.71091918","Stn30","","",""
"4/9/2017 1:30:00 AM","-28.83201156","Stn30","","",""
"4/9/2017 1:45:00 AM","-28.93742881","Stn30","","",""
"4/9/2017 2:00:00 AM","-29.0099646","Stn30","","",""
"4/9/2017 2:15:00 AM","-29.39796205","Stn30","","",""
"4/9/2017 2:30:00 AM","-29.17968683","Stn30","","",""
"4/9/2017 2:45:00 AM","-29.53016939","Stn30","","",""
"4/9/2017 3:00:00 AM","-29.41094084","Stn30","","",""
"4/9/2017 3:15:00 AM","-29.39529326","Stn30","","",""
"4/9/2017 3:30:00 AM","-29.420356","Stn30","","",""
"4/9/2017 3:45:00 AM","-29.50499449","Stn30","","",""
"4/9/2017 4:00:00 AM","-29.05792226","Stn30","","",""
"4/9/2017 4:15:00 AM","-29.1463711","Stn30","","",""
"4/9/2017 4:30:00 AM","-29.16901087","Stn30","","",""
"4/9/2017 4:45:00 AM","-29.04904055","Stn30","","",""
"4/9/2017 5:00:00 AM","-28.9369308","Stn30","","",""
"4/9/2017 5:15:00 AM","-28.59783163","Stn30","","",""
"4/9/2017 5:30:00 AM","-28.57475685","Stn30","","",""
"4/9/2017 5:45:00 AM","-29.05874093","Stn30","","",""
"4/9/2017 6:00:00 AM","-29.19261854","Stn30","","",""
"4/9/2017 6:15:00 AM","-28.57387312","Stn30","","",""
"4/9/2017 6:30:00 AM","-28.27130045","Stn30","","",""
"4/9/2017 6:45:00 AM","-28.17289899","Stn30","","",""
"4/9/2017 7:00:00 AM","-27.91126118","Stn30","","",""
"4/9/2017 7:15:00 AM","-28.13627413","Stn30","","",""
"4/9/2017 7:30:00 AM","-28.05440487","Stn30","","",""
"4/9/2017 7:45:00 AM","-27.86869634","Stn30","","",""
"4/9/2017 8:00:00 AM","-28.25831124","Stn30","","",""
"4/9/2017 8:15:00 AM","-0.208797216","Stn12","","",""
"4/9/2017 8:15:00 AM","-0.205086829","Stn14","","",""
"4/9/2017 8:15:00 AM","-28.47422246","Stn30","","",""
"4/9/2017 8:30:00 AM","-0.387833868","Stn12","","",""
"4/9/2017 8:30:00 AM","-0.35778695","Stn14","","",""
"4/9/2017 8:30:00 AM","-28.81767007","Stn30","","",""
"4/9/2017 8:40:00 AM","0.267872131","Flow","","",""
"4/9/2017 8:45:00 AM","-27.88137145","Stn30","","",""
"4/9/2017 9:00:00 AM","-27.61587402","Stn30","","",""
"4/9/2017 9:15:00 AM","-27.78835257","Stn30","","",""
"4/9/2017 9:30:00 AM","-28.23388418","Stn30","","",""
"4/9/2017 9:45:00 AM","-27.79068281","Stn30","","",""
"4/9/2017 10:00:00 AM","-27.76593484","Stn30","","",""
"4/9/2017 10:15:00 AM","-27.26050276","Stn30","","",""
"4/9/2017 10:30:00 AM","-27.21738343","Stn30","","",""
"4/9/2017 10:45:00 AM","-27.14270993","Stn30","","",""
"4/9/2017 11:00:00 AM","-27.45510175","Stn30","","",""
"4/9/2017 11:15:00 AM","-27.1135246","Stn30","","",""
"4/9/2017 11:30:00 AM","-26.92687885","Stn30","","",""
"4/9/2017 11:45:00 AM","-27.25788825","Stn30","","",""
"4/9/2017 12:00:00 PM","-27.17963394","Stn30","","",""
"4/9/2017 12:15:00 PM","-27.5729226","Stn30","","",""
"4/9/2017 12:30:00 PM","-27.77475499","Stn30","","",""
"4/9/2017 12:45:00 PM","-27.09215128","Stn30","","",""
"4/9/2017 1:00:00 PM","-26.9433674","Stn30","","",""
"4/9/2017 1:15:00 PM","-27.63211933","Stn30","","",""
"4/9/2017 1:30:00 PM","-27.4129856","Stn30","","",""
"4/9/2017 1:45:00 PM","-27.25308785","Stn30","","",""
"4/9/2017 2:00:00 PM","-27.36004397","Stn30","","",""
"4/9/2017 2:15:00 PM","-27.07987711","Stn30","","",""
"4/9/2017 2:30:00 PM","-27.35548533","Stn30","","",""
"4/9/2017 2:45:00 PM","-27.56096441","Stn30","","",""
"4/9/2017 3:00:00 PM","-27.66143588","Stn30","","",""
"4/9/2017 3:15:00 PM","-28.10220698","Stn30","","",""
"4/9/2017 3:30:00 PM","-0.513220157","Stn12","","",""
"4/9/2017 3:30:00 PM","-28.73726341","Stn30","","",""
"4/9/2017 3:45:00 PM","-0.279449054","Stn12","","",""
"4/9/2017 3:45:00 PM","-28.3449166","Stn30","","",""
"4/9/2017 4:00:00 PM","-1.000981632","Stn12","","",""
"4/9/2017 4:00:00 PM","-28.51640583","Stn30","","",""
"4/9/2017 4:15:00 PM","-28.34730985","Stn30","","",""
"4/9/2017 4:30:00 PM","-27.19251721","Stn30","","",""
"4/9/2017 4:45:00 PM","-26.96045315","Stn30","","",""
"4/9/2017 5:00:00 PM","-26.80192863","Stn30","","",""
"4/9/2017 5:15:00 PM","-27.02117904","Stn30","","",""
"4/9/2017 5:30:00 PM","-0.02968404","Stn12","","",""
"4/9/2017 5:30:00 PM","-27.07038489","Stn30","","",""
"4/9/2017 5:45:00 PM","-26.40796406","Stn30","","",""
"4/9/2017 6:00:00 PM","-26.62633969","Stn30","","",""
"4/9/2017 6:15:00 PM","-26.42406207","Stn30","","",""
"4/9/2017 6:30:00 PM","-26.6598491","Stn30","","",""
"4/9/2017 6:45:00 PM","-27.27413472","Stn30","","",""
"4/9/2017 7:00:00 PM","-26.87980188","Stn30","","",""
"4/9/2017 7:15:00 PM","-26.88568294","Stn30","","",""
"4/9/2017 7:30:00 PM","-27.23804479","Stn30","","",""
"4/9/2017 7:45:00 PM","-27.06583888","Stn30","","",""
"4/9/2017 8:00:00 PM","-27.2331831","Stn30","","",""
"4/9/2017 8:15:00 PM","-26.94047394","Stn30","","",""
"4/9/2017 8:30:00 PM","-27.26799932","Stn30","","",""
"4/9/2017 8:45:00 PM","-27.37849881","Stn30","","",""
"4/9/2017 9:00:00 PM","-27.30183485","Stn30","","",""
"4/9/2017 9:15:00 PM","-27.99756697","Stn30","","",""
"4/9/2017 9:30:00 PM","-28.43486403","Stn30","","",""
"4/9/2017 9:45:00 PM","-28.15755422","Stn30","","",""
"4/9/2017 10:00:00 PM","-28.13519659","Stn30","","",""
"4/9/2017 10:15:00 PM","-28.19700536","Stn30","","",""
"4/9/2017 10:30:00 PM","-28.1005606","Stn30","","",""
"4/9/2017 10:45:00 PM","-28.32863334","Stn30","","",""
"4/9/2017 11:00:00 PM","-28.47932483","Stn30","","",""
"4/9/2017 11:15:00 PM","-28.53154887","Stn30","","",""
"4/9/2017 11:30:00 PM","-28.98634036","Stn30","","",""
"4/9/2017 11:45:00 PM","-29.16612485","Stn30","","",""
"4/10/2017 12:00:00 AM","-29.46258483","Stn30","","",""
"4/10/2017 12:15:00 AM","-29.10712093","Stn30","","",""
"4/10/2017 12:30:00 AM","-28.80826726","Stn30","","",""
"4/10/2017 12:45:00 AM","-28.93512231","Stn30","","",""
"4/10/2017 1:00:00 AM","-29.16103211","Stn30","","",""
"4/10/2017 1:15:00 AM","-29.29075382","Stn30","","",""
"4/10/2017 1:30:00 AM","-29.31218164","Stn30","","",""
"4/10/2017 1:45:00 AM","-29.19248002","Stn30","","",""
"4/10/2017 2:00:00 AM","-29.51078099","Stn30","","",""
"4/10/2017 2:15:00 AM","-29.44179315","Stn30","","",""
"4/10/2017 2:30:00 AM","-29.74702046","Stn30","","",""
"4/10/2017 2:45:00 AM","-29.57804939","Stn30","","",""
"4/10/2017 3:00:00 AM","-29.45180751","Stn30","","",""
"4/10/2017 3:15:00 AM","-29.25844955","Stn30","","",""
"4/10/2017 3:30:00 AM","-29.55190053","Stn30","","",""
"4/10/2017 3:45:00 AM","-29.56097283","Stn30","","",""
"4/10/2017 4:00:00 AM","-29.65585899","Stn30","","",""
"4/10/2017 4:15:00 AM","-29.50855099","Stn30","","",""
"4/10/2017 4:30:00 AM","-28.97526507","Stn30","","",""
"4/10/2017 4:45:00 AM","-28.68360721","Stn30","","",""
"4/10/2017 5:00:00 AM","-28.91956023","Stn30","","",""
"4/10/2017 5:15:00 AM","-28.94231456","Stn30","","",""
"4/10/2017 5:30:00 AM","-28.06315834","Stn30","","",""
"4/10/2017 5:45:00 AM","-27.91399961","Stn30","","",""
"4/10/2017 6:00:00 AM","-27.633475","Stn30","","",""
"4/10/2017 6:15:00 AM","-27.02292946","Stn30","","",""
"4/10/2017 6:30:00 AM","-27.13572782","Stn30","","",""
"4/10/2017 6:45:00 AM","-26.68768946","Stn30","","",""
"4/10/2017 7:00:00 AM","-25.80015546","Stn30","","",""
"4/10/2017 7:15:00 AM","-25.51917208","Stn30","","",""
"4/10/2017 7:30:00 AM","-25.32995171","Stn30","","",""
"4/10/2017 7:45:00 AM","-25.9927548","Stn30","","",""
"4/10/2017 8:00:00 AM","-25.62168028","Stn30","","",""
"4/10/2017 8:15:00 AM","-25.31986544","Stn30","","",""
"4/10/2017 8:30:00 AM","-25.65639637","Stn30","","",""
"4/10/2017 8:45:00 AM","-25.41618078","Stn30","","",""
"4/10/2017 9:00:00 AM","-25.29006285","Stn30","","",""
"4/10/2017 9:15:00 AM","-24.7967216","Stn30","","",""
"4/10/2017 9:30:00 AM","-24.96875827","Stn30","","",""
"4/10/2017 9:45:00 AM","-25.58671208","Stn30","","",""
"4/10/2017 10:00:00 AM","-0.612483348","Stn12","","",""
"4/10/2017 10:00:00 AM","-25.99661565","Stn30","","",""
"4/10/2017 10:15:00 AM","-0.716717883","Stn12","","",""
"4/10/2017 10:15:00 AM","-25.98041413","Stn30","","",""
"4/10/2017 10:30:00 AM","-0.045358712","Stn12","","",""
"4/10/2017 10:30:00 AM","-25.73519824","Stn30","","",""
"4/10/2017 10:45:00 AM","-25.86445466","Stn30","","",""
"4/10/2017 11:00:00 AM","-0.532842758","Stn12","","",""
"4/10/2017 11:00:00 AM","-25.69503075","Stn30","","",""
"4/10/2017 11:15:00 AM","-25.98478519","Stn30","","",""
"4/10/2017 11:30:00 AM","-0.355435646","Stn12","","",""
"4/10/2017 11:30:00 AM","-25.87714525","Stn30","","",""
"4/10/2017 11:45:00 AM","-24.98896861","Stn30","","",""
"4/10/2017 12:00:00 PM","-25.66628488","Stn30","","",""
"4/10/2017 12:15:00 PM","-26.37549617","Stn30","","",""
"4/10/2017 12:30:00 PM","-26.58187945","Stn30","","",""
"4/10/2017 12:45:00 PM","-26.39227299","Stn30","","",""
"4/10/2017 1:00:00 PM","-0.870799441","Stn12","","",""
"4/10/2017 1:00:00 PM","-25.84987065","Stn30","","",""
"4/10/2017 1:15:00 PM","-25.8943248","Stn30","","",""
"4/10/2017 1:30:00 PM","-25.26937784","Stn30","","",""
"4/10/2017 1:45:00 PM","-25.33905718","Stn30","","",""
"4/10/2017 2:00:00 PM","-0.172873904","Stn12","","",""
"4/10/2017 2:00:00 PM","-25.24430779","Stn30","","",""
"4/10/2017 2:15:00 PM","-25.2700966","Stn30","","",""
"4/10/2017 2:30:00 PM","-25.60124324","Stn30","","",""
"4/10/2017 2:45:00 PM","-25.42696011","Stn30","","",""
"4/10/2017 3:00:00 PM","-1.413777354","Stn12","","",""
"4/10/2017 3:00:00 PM","-26.76068915","Stn30","","",""
"4/10/2017 3:15:00 PM","-0.76634344","Stn12","","",""
"4/10/2017 3:15:00 PM","-26.59451344","Stn30","","",""
"4/10/2017 3:30:00 PM","-1.0016088","Stn12","","",""
"4/10/2017 3:30:00 PM","-26.1996983","Stn30","","",""
"4/10/2017 3:45:00 PM","-0.650698541","Stn12","","",""
"4/10/2017 3:45:00 PM","-26.24945882","Stn30","","",""
"4/10/2017 4:00:00 PM","-1.509686549","Stn12","","",""
"4/10/2017 4:00:00 PM","-26.57661108","Stn30","","",""
"4/10/2017 4:15:00 PM","-26.11545432","Stn30","","",""
"4/10/2017 4:30:00 PM","-25.67305175","Stn30","","",""
"4/10/2017 4:45:00 PM","-25.27651163","Stn30","","",""
"4/10/2017 5:00:00 PM","-25.20292357","Stn30","","",""
"4/10/2017 5:15:00 PM","-26.03589374","Stn30","","",""
"4/10/2017 5:30:00 PM","-26.1445625","Stn30","","",""
"4/10/2017 5:45:00 PM","-25.66089079","Stn30","","",""
"4/10/2017 6:00:00 PM","-25.50714809","Stn30","","",""
"4/10/2017 6:15:00 PM","-25.00602006","Stn30","","",""
